Stacja;Czas pomiaru;Woda
"Duszniki-Zdrój H-15";2024-09-13 23:30:19;72,3778
"Duszniki-Zdrój H-15";2024-09-13 23:45:25;76,8381
"Duszniki-Zdrój H-15";2024-09-14 00:00:28;76,6344
"Duszniki-Zdrój H-15";2024-09-14 00:15:46;68,9766
"Duszniki-Zdrój H-15";2024-09-14 00:30:56;63,6202
"Duszniki-Zdrój H-15";2024-09-14 00:46:03;59,3635
"Duszniki-Zdrój H-15";2024-09-14 01:01:12;55,6772
"Duszniki-Zdrój H-15";2024-09-14 01:16:18;52,5815
"Duszniki-Zdrój H-15";2024-09-14 01:31:25;52,1334
"Duszniki-Zdrój H-15";2024-09-14 01:46:41;55,1069
"Duszniki-Zdrój H-15";2024-09-14 02:01:53;55,5957
"Duszniki-Zdrój H-15";2024-09-14 02:16:56;55,3921
"Duszniki-Zdrój H-15";2024-09-14 02:32:04;53,9257
"Duszniki-Zdrój H-15";2024-09-14 02:47:12;52,7851
"Duszniki-Zdrój H-15";2024-09-14 03:03:28;57,388
"Duszniki-Zdrój H-15";2024-09-14 03:17:35;57,1843
"Duszniki-Zdrój H-15";2024-09-14 03:32:42;50,9929
"Duszniki-Zdrój H-15";2024-09-14 03:47:55;50,5448
"Duszniki-Zdrój H-15";2024-09-14 04:03:11;54,9033
"Duszniki-Zdrój H-15";2024-09-14 04:18:14;54,3737
"Duszniki-Zdrój H-15";2024-09-14 04:33:23;51,0336
"Duszniki-Zdrój H-15";2024-09-14 04:48:33;51,3187
"Duszniki-Zdrój H-15";2024-09-14 05:03:38;51,0336
"Duszniki-Zdrój H-15";2024-09-14 05:18:47;47,0418
"Duszniki-Zdrój H-15";2024-09-14 05:34:02;44,6792
"Duszniki-Zdrój H-15";2024-09-14 05:49:08;47,9786
"Duszniki-Zdrój H-15";2024-09-14 06:04:19;49,5061
"Duszniki-Zdrój H-15";2024-09-14 06:19:24;47,3065
"Duszniki-Zdrój H-15";2024-09-14 06:34:32;45,0458
"Duszniki-Zdrój H-15";2024-09-14 06:49:34;44,2515
"Duszniki-Zdrój H-15";2024-09-14 07:04:44;43,3758
"Duszniki-Zdrój H-15";2024-09-14 07:19:58;42,6833
"Duszniki-Zdrój H-15";2024-09-14 07:35:05;42,6222
"Duszniki-Zdrój H-15";2024-09-14 07:50:20;42,3167
"Duszniki-Zdrój H-15";2024-09-14 08:05:30;41,054
"Duszniki-Zdrój H-15";2024-09-14 08:20:32;40,5244
"Duszniki-Zdrój H-15";2024-09-14 08:35:43;40,5652
"Duszniki-Zdrój H-15";2024-09-14 08:51:01;40,7077
"Duszniki-Zdrój H-15";2024-09-14 09:06:06;40,5244
"Duszniki-Zdrój H-15";2024-09-14 09:21:18;41,1354
"Duszniki-Zdrój H-15";2024-09-14 09:36:27;40,1986
"Duszniki-Zdrój H-15";2024-09-14 09:51:41;38,2841
"Duszniki-Zdrój H-15";2024-09-14 10:06:43;38,7933
"Duszniki-Zdrój H-15";2024-09-14 10:21:55;44,72
"Duszniki-Zdrój H-15";2024-09-14 10:37:02;52,2149
"Duszniki-Zdrój H-15";2024-09-14 10:52:05;52,2556
"Duszniki-Zdrój H-15";2024-09-14 11:07:23;53,2332
"Duszniki-Zdrój H-15";2024-09-14 11:22:28;51,7057
"Duszniki-Zdrój H-15";2024-09-14 11:38:46;48,3859
"Duszniki-Zdrój H-15";2024-09-14 11:53:42;46,2678
"Duszniki-Zdrój H-15";2024-09-14 12:08:03;45,2495
"Duszniki-Zdrój H-15";2024-09-14 12:23:11;44,9033
"Duszniki-Zdrój H-15";2024-09-14 12:38:23;43,4165
"Duszniki-Zdrój H-15";2024-09-14 12:53:30;43,7016
"Duszniki-Zdrój H-15";2024-09-14 13:08:35;43,335
"Duszniki-Zdrój H-15";2024-09-14 13:24:34;41,1762
"Duszniki-Zdrój H-15";2024-09-14 13:38:56;40,1578
"Duszniki-Zdrój H-15";2024-09-14 13:54:04;38,8544
"Duszniki-Zdrój H-15";2024-09-14 14:09:08;37,388
"Duszniki-Zdrój H-15";2024-09-14 14:24:25;38,1823
"Duszniki-Zdrój H-15";2024-09-14 14:39:30;39,221
"Duszniki-Zdrój H-15";2024-09-14 14:54:43;39,3228
"Duszniki-Zdrój H-15";2024-09-14 15:09:52;39,1802
"Duszniki-Zdrój H-15";2024-09-14 15:25:05;38,8136
"Duszniki-Zdrój H-15";2024-09-14 15:40:17;38,0193
"Duszniki-Zdrój H-15";2024-09-14 15:55:29;38,1619
"Duszniki-Zdrój H-15";2024-09-14 16:10:38;37,5917
"Duszniki-Zdrój H-15";2024-09-14 16:25:50;36,3289
"Duszniki-Zdrój H-15";2024-09-14 16:41:01;36,777
